item_name,full_price,new_price,discount,amount_saved,category
dove men + care anti-dandruff 2 in 1 shampoo deep clean hydration,Was $13.00, $ 7 80 ,Save $5.20,40.0,Health & Body
m&ms sweets minis,Was $2.00, $ 1 20 ,Save $0.80,40.0,Unknown
me today womens daily tablets,Was $40.00, $ 24 00 ,Save $16.00,40.0,Health & Body
dove body lotion medium to dark skin,Was $13.00, $ 7 80 ,Save $5.20,40.0,Health & Body
me today high dose magnesium capsules,Was $40.00, $ 24 00 ,Save $16.00,40.0,Unknown
m&m's chocolate snack milk,Was $2.00, $ 1 20 ,Save $0.80,40.0,Pantry
dove shampoo nourishing moisture,Was $20.00, $ 12 00 ,Save $8.00,40.0,Health & Body
me today supplements liver detox,Was $40.00, $ 24 00 ,Save $16.00,40.0,Health & Body
twix chocolate bar milk & caramel,Was $2.00, $ 1 20 ,Save $0.80,40.0,Pantry
me today immune capsules,Was $40.00, $ 24 00 ,Save $16.00,40.0,Unknown
me today goodnight capsules,Was $40.00, $ 24 00 ,Save $16.00,40.0,Unknown
dove shampoo intensive repair,Was $20.00, $ 12 00 ,Save $8.00,40.0,Health & Body
dove conditioner nourishing moisture,Was $20.00, $ 12 00 ,Save $8.00,40.0,Health & Body
me today high dose vitamin d tablets,Was $40.00, $ 24 00 ,Save $16.00,40.0,Health & Body
dove conditioner daily care,Was $20.00, $ 12 00 ,Save $8.00,40.0,Health & Body
me today vitamin b12 capsules,Was $40.00, $ 24 00 ,Save $16.00,40.0,Health & Body
me today echinacea 4000,Was $40.00, $ 24 00 ,Save $16.00,40.0,Unknown
bounty chocolate bar coconut,Was $2.00, $ 1 20 ,Save $0.80,40.0,Pantry
me today energise tablets,Was $40.00, $ 24 00 ,Save $16.00,40.0,Health & Body
me today high dose cranberry tablets,Was $40.00, $ 24 00 ,Save $16.00,40.0,Health & Body
me today beauty capsules,Was $40.00, $ 24 00 ,Save $16.00,40.0,Unknown
dove conditioner restoring ritual,Was $20.00, $ 12 00 ,Save $8.00,40.0,Health & Body
colgate total plaque release toothpaste reviving cool mint,Was $9.99, $ 6 00 ,Save $3.99,39.94,Health & Body
colgate total plaque release toothpaste farm grown natural mint,Was $9.99, $ 6 00 ,Save $3.99,39.94,Health & Body
nivea for men shave gel sensitive,Was $9.99, $ 6 00 ,Save $3.99,39.94,Unknown
nivea men moisturising shaving gel with aloe vera,Was $9.99, $ 6 00 ,Save $3.99,39.94,Unknown
nivea men shave gel deep,Was $9.99, $ 6 00 ,Save $3.99,39.94,Unknown
dove soap bar original,Was $6.99, $ 4 20 ,Save $2.79,39.91,Health & Body
dove soap bar exfoliating,Was $6.99, $ 4 20 ,Save $2.79,39.91,Health & Body
dove soap bar sensitive,Was $6.99, $ 4 20 ,Save $2.79,39.91,Health & Body
dove soap bar shea butter,Was $4.49, $ 2 70 ,Save $1.79,39.87,Health & Body
dove soap bar regular,Was $4.49, $ 2 70 ,Save $1.79,39.87,Health & Body
glow lab facial moisturiser hydra gel sensitive,Was $18.00, $ 11 00 ,Save $7.00,38.89,Health & Body
vegan fish peas salad italiano dried tomato & lentil,Was $4.90, $ 3 00 ,Save $1.90,38.78,Fish & Seafood
"vegan fish peas salad mexicano - bean, corn paprika",Was $4.90, $ 3 00 ,Save $1.90,38.78,Fish & Seafood
vegan fish peas flakes with chilli,Was $4.90, $ 3 00 ,Save $1.90,38.78,Fish & Seafood
vegan fish peas with lemon pepper,Was $4.90, $ 3 00 ,Save $1.90,38.78,Fish & Seafood
vegan fish peas natural flakes,Was $4.90, $ 3 00 ,Save $1.90,38.78,Fish & Seafood
king of shaves shave gel sensitive,Was $12.99, $ 8 00 ,Save $4.99,38.41,Unknown
nestle drinking chocolate areo hot chocolate,Was $7.30, $ 4 50 ,Save $2.80,38.36,Drinks
nestle hot chocolate scorched almonds,Was $7.30, $ 4 50 ,Save $2.80,38.36,Pantry
nestle aero drinking chocolate caramel gold,Was $7.30, $ 4 50 ,Save $2.80,38.36,Drinks
nestle milky bar hot chocolate,Was $7.30, $ 4 50 ,Save $2.80,38.36,Pantry
ferrero rocher chocolate box assorted collection,Was $25.90, $ 16 00 ,Save $9.90,38.22,Pantry
nescafe coffee mix strong cappuccino 332g,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe coffee mix cappuccino skim 332g,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe coffee mix hazelnut 468g,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe coffee mix mocha 468g,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe cafe menu coffee mix flat white,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe coffee mix cappuccino 322g,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe coffee mix vanilla 481g,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe 98% sugar free coffee mix latte caramel,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe coffee mix caramel 442g,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe 98% sugar free coffee mix mocha,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
nescafe coffee mix scorched almond mocha,Was $16.00, $ 9 90 ,Save $6.10,38.12,Drinks
persil front & top loader laundry liquid black wash,Was $14.50, $ 9 00 ,Save $5.50,37.93,Household
persil front & top loader laundry liquid ultimate,Was $14.50, $ 9 00 ,Save $5.50,37.93,Household
persil front & top loader laundry liquid sensitive,Was $14.50, $ 9 00 ,Save $5.50,37.93,Household
dynamo professional oxi plus laundry detergent liquid,Was $20.00, $ 12 50 ,Save $7.50,37.5,Household
wattie's soup creamy pumpkin,Was $4.80, $ 3 00 ,Save $1.80,37.5,Fridge & Deli
wattie's hearty soup steak canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Drinks
wattie's hearty soup butter chicken canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Fridge & Deli
wattie's very special soup country chicken canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Meat & Poultry
wattie's very special soup italian minestrone canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Unknown
wattie's very special soup creamy tomato canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Fridge & Deli
wattie's very special soup creamy mushroom canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Fridge & Deli
dynamo professional laundry detergent liquid odour eliminator,Was $20.00, $ 12 50 ,Save $7.50,37.5,Household
wattie's very special soup chicken & corn soup canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Meat & Poultry
wattie's very special soup creamy chicken canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Fridge & Deli
wattie's hearty soup beef hotpot canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Meat & Poultry
wattie's very special soup tomato & basil canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Unknown
wattie's very special soup pea & ham canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Fridge & Deli
wattie's hearty soup corn & bacon chowder canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Fridge & Deli
wattie's very special soup kumara & vegetable canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Unknown
wattie's very special soup potato & leek canned,Was $4.80, $ 3 00 ,Save $1.80,37.5,Unknown
air wick botanica scented candle vanilla & himalaya magnolia,Was $16.20, $ 10 20 ,Save $6.00,37.04,Unknown
air wick botanica scented candle pomegranate & italian bergamot,Was $16.20, $ 10 20 ,Save $6.00,37.04,Unknown
ecostore toilet cleaner eucalyptus,Was $6.50, $ 4 10 ,Save $2.40,36.92,Unknown
nestle chocolate bar milkybar chunky,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar kit kat chunky milo,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar kit kat chunky,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar kit kat milo,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle kit kat chocolate bar milkybar white chocolate,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar kit kat,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar chokito,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar kit kat chunky aero mint,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar peppermit crisp,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar pixie caramel,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
pantene pro-v miracle leave on repair hair oil treatment for dry & damaged hair,Was $19.00, $ 12 00 ,Save $7.00,36.84,Health & Body
kit chocolate bar kit kat hazelnut smooth,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
nestle chocolate bar kit kat chunky caramel,Was $1.90, $ 1 20 ,Save $0.70,36.84,Pantry
colgate sensitive toothpaste multi protection,Was $9.49, $ 6 00 ,Save $3.49,36.78,Health & Body
colgate sensitive toothpaste teeth whitening,Was $9.49, $ 6 00 ,Save $3.49,36.78,Health & Body
kellogg's cereal cocopops chex,Was $11.00, $ 7 00 ,Save $4.00,36.36,Pantry
nivea body lotion express hydration,Was $10.99, $ 7 00 ,Save $3.99,36.31,Health & Body
nivea body lotion irresistibly smooth,Was $10.99, $ 7 00 ,Save $3.99,36.31,Health & Body
nivea body lotion aloe & hydration,Was $10.99, $ 7 00 ,Save $3.99,36.31,Health & Body
nivea body lotion rich nourishing lotion,Was $10.99, $ 7 00 ,Save $3.99,36.31,Health & Body
nivea body lotion cocoa indulging,Was $10.99, $ 7 00 ,Save $3.99,36.31,Health & Body
nescafe coffee classic,Was $13.30, $ 8 50 ,Save $4.80,36.09,Drinks
nescafe coffee classic espresso,Was $13.30, $ 8 50 ,Save $4.80,36.09,Drinks
nescafe instant coffee classic fine blend,Was $13.30, $ 8 50 ,Save $4.80,36.09,Drinks
glow lab gift pack mini facial products,Was $25.00, $ 16 00 ,Save $9.00,36.0,Health & Body
port salut deli cheese french,Was $12.50, $ 8 00 ,Save $4.50,36.0,Fridge & Deli
sunsilk shampoo longer & stronger,Was $14.00, $ 9 00 ,Save $5.00,35.71,Health & Body
sunsilk conditioner soft & smooth,Was $14.00, $ 9 00 ,Save $5.00,35.71,Health & Body
sunsilk shampoo clean & fresh,Was $14.00, $ 9 00 ,Save $5.00,35.71,Health & Body
sunsilk conditioner brilliant shine,Was $14.00, $ 9 00 ,Save $5.00,35.71,Health & Body
"watties stir-fry sauce honey, soy & ginger",Was $4.20, $ 2 70 ,Save $1.50,35.71,Pantry
sunsilk conditioner clean & fresh,Was $14.00, $ 9 00 ,Save $5.00,35.71,Health & Body
sunsilk shampoo brilliant shine,Was $14.00, $ 9 00 ,Save $5.00,35.71,Health & Body
sunsilk shampoo soft & smooth,Was $14.00, $ 9 00 ,Save $5.00,35.71,Health & Body
sunsilk conditioner long & strong,Was $14.00, $ 9 00 ,Save $5.00,35.71,Health & Body
olina's gluten free crackers turmeric wafer,Was $4.50, $ 2 90 ,Save $1.60,35.56,Pantry
nivea cellular serum,Was $44.99, $ 29 00 ,Save $15.99,35.54,Unknown
harpic white & shine toilet block bleach with baking soda,Was $6.50, $ 4 20 ,Save $2.30,35.38,Drinks
glow lab conditioner leave in,Was $17.00, $ 11 00 ,Save $6.00,35.29,Health & Body
nivea hyaluron cellular filler anti ageing day cream spf15,Was $33.99, $ 22 00 ,Save $11.99,35.28,Fridge & Deli
nivea hyaluron cellular filler night cream anti ageing,Was $33.99, $ 22 00 ,Save $11.99,35.28,Fridge & Deli
glow lab body wash citrus and bergamot,Was $16.99, $ 11 00 ,Save $5.99,35.26,Health & Body
glow lab body scrub coconut,Was $16.99, $ 11 00 ,Save $5.99,35.26,Health & Body
glow lab body wash blackberry and bay,Was $16.99, $ 11 00 ,Save $5.99,35.26,Health & Body
glow lab body wash man,Was $16.99, $ 11 00 ,Save $5.99,35.26,Health & Body
glow lab body wash coconut and sandalwood,Was $16.99, $ 11 00 ,Save $5.99,35.26,Health & Body
glow lab body wash vanilla bean & coconut,Was $16.99, $ 11 00 ,Save $5.99,35.26,Health & Body
air wick pure air freshener spray spring delight,Was $7.70, $ 5 00 ,Save $2.70,35.06,Unknown
air wick pure air freshener spray fresh berries,Was $7.70, $ 5 00 ,Save $2.70,35.06,Unknown
air wick pure air freshener spray cherry blossom,Was $7.70, $ 5 00 ,Save $2.70,35.06,Unknown
air wick pure air freshener spray white vanilla,Was $7.70, $ 5 00 ,Save $2.70,35.06,Unknown
olina's gluten free crackers pepita seed,Was $6.00, $ 3 90 ,Save $2.10,35.0,Pantry
olina's bakehouse crispbread wholemeal & sprouted seeded,Was $6.00, $ 3 90 ,Save $2.10,35.0,Bakery
white glo whitening toothpaste charcoal,Was $9.99, $ 6 50 ,Save $3.49,34.93,Health & Body
white glo whitening toothpaste professional white,Was $9.99, $ 6 50 ,Save $3.49,34.93,Health & Body
fresh n fruity yoghurt 6pk mixed berry,Was $6.90, $ 4 50 ,Save $2.40,34.78,Fridge & Deli
fresh n fruity yoghurt 6pk berry favourites,Was $6.90, $ 4 50 ,Save $2.40,34.78,Fridge & Deli
fresh n fruity yoghurt 6pk strawberry,Was $6.90, $ 4 50 ,Save $2.40,34.78,Fridge & Deli
fresh n fruity yoghurt 6 lemon,Was $6.90, $ 4 50 ,Save $2.40,34.78,Fridge & Deli
fresh n fruity yoghurt 6pk apricot,Was $6.90, $ 4 50 ,Save $2.40,34.78,Fridge & Deli
fresh n fruity yoghurt 6pk fruit of the forest,Was $6.90, $ 4 50 ,Save $2.40,34.78,Fridge & Deli
fresh n fruity yoghurt 6pk sunshine fruits,Was $6.90, $ 4 50 ,Save $2.40,34.78,Fridge & Deli
finish ultimate pro dishwasher tablets all in 1 regular,Was $30.50, $ 19 90 ,Save $10.60,34.75,Household
wynns coonawarra estate cabernet shiraz merlot,Was $22.99, $ 15 00 ,Save $7.99,34.75,Beer & Wine
finish ultimate dishwasher tablets all in one lemon,Was $30.50, $ 19 90 ,Save $10.60,34.75,Household
finish ultimate pro dishwasher tablets all in 1 lemon,Was $30.50, $ 19 90 ,Save $10.60,34.75,Household
wynns coonawarra estate shiraz,Was $22.99, $ 15 00 ,Save $7.99,34.75,Beer & Wine
finish ultimate plus dishwasher tablets all in 1 lemon,Was $30.50, $ 19 90 ,Save $10.60,34.75,Household
chelsea raw sugar,Was $4.90, $ 3 20 ,Save $1.70,34.69,Unknown
energizer max plus aa battery,Was $32.00, $ 21 00 ,Save $11.00,34.38,Household
energizer max plus aaa battery,Was $32.00, $ 21 00 ,Save $11.00,34.38,Household
uncle tobys oats milk oaties,Was $3.80, $ 2 50 ,Save $1.30,34.21,Pantry
suimin instant noodles box thai green curry,Was $3.80, $ 2 50 ,Save $1.30,34.21,Pantry
suimin instant noodles bowl seafood laksa,Was $3.80, $ 2 50 ,Save $1.30,34.21,Pantry
nestle cereal cini minis churros,Was $7.60, $ 5 00 ,Save $2.60,34.21,Pantry
uncle tobys oats rolled,Was $3.80, $ 2 50 ,Save $1.30,34.21,Pantry
suimin instant noodles box massaman,Was $3.80, $ 2 50 ,Save $1.30,34.21,Pantry
macleans protect toothpaste mild mint,Was $3.79, $ 2 50 ,Save $1.29,34.04,Health & Body
macleans protect toothpaste fresh mint,Was $3.79, $ 2 50 ,Save $1.29,34.04,Health & Body
doritos corn chips salsa party bag share pack,Was $5.00, $ 3 30 ,Save $1.70,34.0,Pantry
continental stock pot beef stock concentrate 4 x 28g,Was $5.30, $ 3 50 ,Save $1.80,33.96,Meat & Poultry
continental stock pot chicken stock concentrate 4 x 28g,Was $5.30, $ 3 50 ,Save $1.80,33.96,Meat & Poultry
continental stock pot vegetable stock concentrate 4 x 28g,Was $5.30, $ 3 50 ,Save $1.80,33.96,Unknown
continental stock pot chicken stock salt reduced 4 x 28g,Was $5.30, $ 3 50 ,Save $1.80,33.96,Meat & Poultry
kellogg's crunchy nut cereal clusters,Was $10.60, $ 7 00 ,Save $3.60,33.96,Pantry
blackmores executive b stress formula,Was $52.99, $ 35 00 ,Save $17.99,33.95,Unknown
vitasoy coconut milk unsweetened,Was $4.99, $ 3 30 ,Save $1.69,33.87,Fridge & Deli
farrah's mexican hickory bbq taco kit,Was $8.30, $ 5 50 ,Save $2.80,33.73,Unknown
farrah's meal kit enchilada,Was $8.30, $ 5 50 ,Save $2.80,33.73,Unknown
farrahs mexican crispy chicken taco kit,Was $8.30, $ 5 50 ,Save $2.80,33.73,Meat & Poultry
farrah's mexican smoky chipotle taco kit,Was $8.30, $ 5 50 ,Save $2.80,33.73,Unknown
farrah's meal kit mild mexican,Was $8.30, $ 5 50 ,Save $2.80,33.73,Unknown
duck toilet flush in cistern blue block,Was $6.00, $ 4 00 ,Save $2.00,33.33,Unknown
moccona café classics coffee sachets strong cappuccino,Was $7.50, $ 5 00 ,Save $2.50,33.33,Drinks
glow lab shampoo bar repair keratin,Was $18.00, $ 12 00 ,Save $6.00,33.33,Health & Body
sprite lemon lime soft drink,Was $4.50, $ 3 00 ,Save $1.50,33.33,Drinks
moccona cadbury coffee sachets caramel mocha,Was $7.50, $ 5 00 ,Save $2.50,33.33,Drinks
moccona café classics coffee sachets double shot latte,Was $7.50, $ 5 00 ,Save $2.50,33.33,Drinks
glow lab body wash coconut & sandalwood,Was $9.00, $ 6 00 ,Save $3.00,33.33,Health & Body
glow lab night cream,Was $24.00, $ 16 00 ,Save $8.00,33.33,Health & Body
moccona café classics latte coffee sachets,Was $7.50, $ 5 00 ,Save $2.50,33.33,Drinks
coca cola soft drink raspberry zero sugar,Was $4.50, $ 3 00 ,Save $1.50,33.33,Drinks
glow lab shampoo bar hydrating argan oil,Was $18.00, $ 12 00 ,Save $6.00,33.33,Health & Body
moccona cadbury coffee sachets mocha,Was $7.50, $ 5 00 ,Save $2.50,33.33,Drinks
pringles chips cheese,Was $4.50, $ 3 00 ,Save $1.50,33.33,Pantry
